αὐτοῦ	<p id="lx"><lx>αὐτοῦ</lx> </p><p id="mf"><mf></mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl></gl> </p><p id="df"><df>here, <a href="B:470 26:36">Mt. 26:36</a>; <a href="B:490 9:27">Lk. 9:27</a>; <br/>there, <a href="B:510 18:19">Acts 18:19</a>; <a href="B:510 21:4">21:4</a>*</df> </p><p id="st"><trl>autou</trl> | GK <gk>7000</gk> </p>	here		autou	
καταβαρέω	<p id="lx"><lx>καταβαρέω</lx> </p><p id="mf"><mf>cv-1d(2a)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to burden, be a burden</gl> </p><p id="df"><df><ab>pr.</ab> to weigh down, <ab>met.</ab> to burden, be burdensome to, <a href="B:540 12:16">2 Cor. 12:16</a>*</df> </p><p id="st"><trl>katabareō</trl> | S <a href="S:G2599"><st>2599</st></a> | GK <gk>2851</gk> </p>	to burden		katabareō	
καταβαρύνω	<p id="lx"><lx>καταβαρύνω</lx> </p><p id="mf"><mf>cv-1c(2)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(pass.)</pr> to become heavy, burdened</gl> </p><p id="df"><df>to weigh down, depress, <ab>pass.</ab>, be heavy, <a href="B:480 14:40">Mk. 14:40</a>*</df> </p><p id="st"><trl>katabarynō</trl> | S <a href="S:G925"><st>925</st></a> | GK <gk>2852</gk> </p>	(pass.) to become heavy		katabarynō	
κατάβασις	<p id="lx"><lx>κατάβασις, εως, ἡ</lx> </p><p id="mf"><mf>n-3e(5b)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>place that goes down, slope, down-grade</gl> </p><p id="df"><df>the act of descending; a way down, descent, <a href="B:490 19:37">Lk. 19:37</a>*</df> </p><p id="st"><trl>katabasis</trl> | S <a href="S:G2600"><st>2600</st></a> | GK <gk>2853</gk> </p>	place that goes down		katabasis	
καταβιβάζω	<p id="lx"><lx>καταβιβάζω</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>0<small>x</small></fr> </p><br/><p id="gl"><gl>to bring down</gl> </p><p id="df"><df></df> </p><p id="st"><trl>katabibazō</trl> | S <a href="S:G2601"><st>2601</st></a> | GK <gk>2854</gk> </p>	to bring down		katabibazō	
καταβοάω	<p id="lx"><lx>καταβοάω</lx> </p><p id="mf"><mf>cv-1d(1a)</mf> <fr>0<small>x</small></fr> </p><br/><p id="gl"><gl>to cry out, bring charges, complain</gl> </p><p id="df"><df></df> </p><p id="st"><trl>kataboaō</trl> | GK <gk>2855</gk> </p>	to cry out		kataboaō	
καταβολή	<p id="lx"><lx>καταβολή, -ῆς, ἡ</lx> </p><p id="mf"><mf>n-1b</mf> <fr>11<small>x</small></fr> </p><br/><p id="gl"><gl>creation <pr>(of the world)</pr>, beginning, foundation</gl> </p><p id="df"><df><ab>pr.</ab> a casting down; laying the foundation, foundation; beginning, commencement, <a href="B:470 13:35">Mt. 13:35</a>; <a href="B:470 25:34">25:34</a>; <br/>conception in the womb, <a href="B:650 11:11">Heb. 11:11</a></df> </p><p id="st"><trl>katabolē</trl> | S <a href="S:G2602"><st>2602</st></a> | GK <gk>2856</gk> </p>	creation (of the world)		katabolē	
καταβραβεύω	<p id="lx"><lx>καταβραβεύω</lx> </p><p id="mf"><mf>cv-1a(6)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to disqualify for a prize, decide against</gl> </p><p id="df"><df><ab>pr.</ab> to give an unfavorable decision as respects a prize; <ab>hence</ab>, to decide against, <a href="B:580 2:18">Col. 2:18</a>*</df> </p><p id="st"><trl>katabrabeuō</trl> | S <a href="S:G2603"><st>2603</st></a> | GK <gk>2857</gk> </p>	to disqualify for a prize		katabrabeuō	
κατάδηλος	<p id="lx"><lx>κατάδηλος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>clear, quite plain</gl> </p><p id="df"><df>quite clear, or evident, <a href="B:650 7:15">Heb. 7:15</a>*</df> </p><p id="st"><trl>katadēlos</trl> | S <a href="S:G2612"><st>2612</st></a> | GK <gk>2867</gk> </p>	clear		katadēlos	
καταδέω	<p id="lx"><lx>καταδέω</lx> </p><p id="mf"><mf>cv-1d(2b)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to bandage, bind up</gl> </p><p id="df"><df>to bind up; to bandage, a wound, <a href="B:490 10:34">Lk. 10:34</a>*</df> </p><p id="st"><trl>katadeō</trl> | S <a href="S:G2611"><st>2611</st></a> | GK <gk>2866</gk> </p>	to bandage		katadeō	
καταδικάζω	<p id="lx"><lx>καταδικάζω</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>5<small>x</small></fr> </p><br/><p id="gl"><gl>to condemn</gl> </p><p id="df"><df>to give judgment against, condemn, <a href="B:470 12:7">Mt. 12:7</a>, <a href="B:470 12:37">37</a>; <a href="B:490 6:37">Lk. 6:37</a>; <a href="B:660 5:6">Jas. 5:6</a>*</df> </p><p id="st"><trl>katadikazō</trl> | S <a href="S:G2613"><st>2613</st></a> | GK <gk>2868</gk> </p>	to condemn		katadikazō	
καταδίκη	<p id="lx"><lx>καταδίκη, ῆς, ἡ</lx> </p><p id="mf"><mf>n-1b</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>condemnation</gl> </p><p id="df"><df>condemnation, sentence of condemnation, <a href="B:510 25:15">Acts 25:15</a>*</df> </p><p id="st"><trl>katadikē</trl> | S <a href="S:G1349"><st>1349</st></a> | GK <gk>2869</gk> </p>	condemnation		katadikē	
καταδυναστεύω	<p id="lx"><lx>καταδυναστεύω</lx> </p><p id="mf"><mf>cv-1a(6)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(act.)</pr> to exploit, oppress, dominate; <pr>(pass.)</pr> to be under the power of, oppressed by</gl> </p><p id="df"><df>to tyrannize over, oppress, exploit, <a href="B:510 10:38">Acts 10:38</a>; <a href="B:660 2:6">Jas. 2:6</a>*</df> </p><p id="st"><trl>katadynasteuō</trl> | S <a href="S:G2616"><st>2616</st></a> | GK <gk>2872</gk> </p>	(act.) to exploit		katadynasteuō	
καταγινώσκω	<p id="lx"><lx>καταγινώσκω</lx> </p><p id="mf"><mf>cv-5a</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>to condemn, convict; <pr>(pass.)</pr> to be in the wrong, condemned</gl> </p><p id="df"><df>to determine against, condemn, blame, reprehend, <a href="B:550 2:11">Gal. 2:11</a>; <a href="B:690 3:20">1 Jn. 3:20</a>, <a href="B:690 3:21">21</a></df> </p><p id="st"><trl>kataginōskō</trl> | S <a href="S:G2607"><st>2607</st></a> | GK <gk>2861</gk> </p>	to condemn		kataginōskō	
κατάγνυμι	<p id="lx"><lx>κατάγνυμι</lx> </p><p id="mf"><mf>cv-3c(2)</mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl>to break</gl> </p><p id="df"><df>to break in pieces, crush, break in two, <a href="B:470 12:20">Mt. 12:20</a>; <a href="B:500 19:31">Jn. 19:31</a>, <a href="B:500 19:32">32</a>, <a href="B:500 19:33">33</a>*</df> </p><p id="st"><trl>katagnymi</trl> | S <a href="S:G2608"><st>2608</st></a> | GK <gk>2862</gk> </p>	to break		katagnymi	
κατάγω	<p id="lx"><lx>κατάγω</lx> </p><p id="mf"><mf>cv-1b(2)</mf> <fr>9<small>x</small></fr> </p><br/><p id="gl"><gl>to bring, bring down, land <pr>(on shore)</pr></gl> </p><p id="df"><df>to lead, bring, or conduct down, <a href="B:510 9:30">Acts 9:30</a>; <a href="B:510 22:30">22:30</a>; <a href="B:510 23:15">23:15</a>, <a href="B:510 23:20">20</a>, <a href="B:510 23:28">28</a>; <br/>to bring a ship to land; <ab>pass.</ab> <el>κατάγομαι</el>, aor. <el>κατήχθην</el>, to come to land, land, touch, <a href="B:490 5:11">Lk. 5:11</a></df> </p><p id="st"><trl>katagō</trl> | S <a href="S:G2609"><st>2609</st></a> | GK <gk>2864</gk> </p>	to bring		katagō	
καταγωνίζομαι	<p id="lx"><lx>καταγωνίζομαι</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(mid.)</pr> to conquer, defeat, overcome</gl> </p><p id="df"><df>to subdue, vanquish, overcome, conquer, <a href="B:650 11:33">Heb. 11:33</a>*</df> </p><p id="st"><trl>katagōnizomai</trl> | S <a href="S:G2610"><st>2610</st></a> | GK <gk>2865</gk> </p>	(mid.) to conquer		katagōnizomai	
καταισχύνω	<p id="lx"><lx>καταισχύνω</lx> </p><p id="mf"><mf>cv-1c(2)</mf> <fr>13<small>x</small></fr> </p><br/><p id="gl"><gl>to dishonor, humiliate, shame, disappoint</gl> </p><p id="df"><df>to humiliate, shame, put to shame, <a href="B:530 1:27">1 Cor. 1:27</a>; <br/><ab>pass.</ab> to be ashamed, be put to shame, <a href="B:490 13:17">Lk. 13:17</a>; <br/>to dishonor, disgrace, <a href="B:530 11:4">1 Cor. 11:4</a>, <a href="B:530 11:5">5</a>; <br/>from the Hebrew, to frustrate, disappoint, <a href="B:520 5:5">Rom. 5:5</a>; <a href="B:520 9:33">9:33</a>; <a href="B:670 2:6">1 Pet. 2:6</a></df> </p><p id="st"><trl>kataischunō</trl> | S <a href="S:G2617"><st>2617</st></a> | GK <gk>2875</gk> </p>	to dishonor		kataischunō	
κατακαίω	<p id="lx"><lx>κατακαίω</lx> </p><p id="mf"><mf>cv-2c</mf> <fr>12<small>x</small></fr> </p><br/><p id="gl"><gl>to burn up, consume</gl> </p><p id="df"><df>to burn up, consume with fire, <a href="B:470 3:12">Mt. 3:12</a>; <a href="B:470 13:30">13:30</a>, <a href="B:470 13:40">40</a></df> </p><p id="st"><trl>katakaiō</trl> | S <a href="S:G2618"><st>2618</st></a> | GK <gk>2876</gk> </p>	to burn up		katakaiō	
κατακαλύπτω	<p id="lx"><lx>κατακαλύπτω</lx> </p><p id="mf"><mf>cv-4</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(mid.)</pr> to cover <pr>(the head)</pr></gl> </p><p id="df"><df>to veil; <ab>mid.</ab> to veil one's self, be veiled or covered, <a href="B:530 11:6">1 Cor. 11:6</a>, <a href="B:530 11:7">7</a>. In the pres act ind., 2nd sg, the personal ending <el>σαι</el> does not simplify as normal, <el>κατακαυχᾶσαι</el>*</df> </p><p id="st"><trl>katakalyptō</trl> | S <a href="S:G2619"><st>2619</st></a> | GK <gk>2877</gk> </p>	(mid.) to cover (the head)		katakalyptō	
κατακαυχάομαι	<p id="lx"><lx>κατακαυχάομαι</lx> </p><p id="mf"><mf>cv-1d(1a)</mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl>to boast about; to triumph over</gl> </p><p id="df"><df>to boast, glory over, assume superiority over, <a href="B:520 11:18">Rom. 11:18</a> (2x); <a href="B:660 2:13">Jas. 2:13</a>; <a href="B:660 3:14">3:14</a>*</df> </p><p id="st"><trl>katakauchaomai</trl> | S <a href="S:G2620"><st>2620</st></a> | GK <gk>2878</gk> </p>	to boast about		katakauchaomai	
κατακλάω	<p id="lx"><lx>κατακλάω</lx> </p><p id="mf"><mf>cv-1d(1b)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>to break in pieces</gl> </p><p id="df"><df>to break, break in pieces, <a href="B:480 6:41">Mk. 6:41</a>; <a href="B:490 9:16">Lk. 9:16</a>*</df> </p><p id="st"><trl>kataklaō</trl> | S <a href="S:G2622"><st>2622</st></a> | GK <gk>2880</gk> </p>	to break in pieces		kataklaō	
κατακλίνω	<p id="lx"><lx>κατακλίνω</lx> </p><p id="mf"><mf>cv-1c(2)</mf> <fr>5<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(act.)</pr> to cause to sit; <pr>(pass.)</pr> to recline <pr>(at a table)</pr></gl> </p><p id="df"><df>to cause to lie down, cause to recline, at table, <a href="B:490 9:14">Lk. 9:14</a>, <a href="B:490 9:15">15</a>; <br/><ab>mid.</ab> to lie down, recline, <a href="B:490 7:36">Lk. 7:36</a>; <a href="B:490 14:8">14:8</a>; <a href="B:490 24:30">24:30</a>*</df> </p><p id="st"><trl>kataklinō</trl> | S <a href="S:G2625"><st>2625</st></a> | GK <gk>2884</gk> </p>	(act.) to cause to sit		kataklinō	
κατακλυσμός	<p id="lx"><lx>κατακλυσμός, ου, ὁ</lx> </p><p id="mf"><mf>n-2a</mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl>flood, deluge</gl> </p><p id="df"><df>flood, deluge, <a href="B:470 24:38">Mt. 24:38</a>, <a href="B:470 24:39">39</a>; <a href="B:490 17:27">Lk. 17:27</a>; <a href="B:680 2:5">2 Pet. 2:5</a>*</df> </p><p id="st"><trl>kataklysmos</trl> | S <a href="S:G2627"><st>2627</st></a> | GK <gk>2886</gk> </p>	flood		kataklysmos	
κατακλύζω	<p id="lx"><lx>κατακλύζω</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(pass.)</pr> to be deluged, flooded</gl> </p><p id="df"><df>to inundate, flood, deluge, <a href="B:680 3:6">2 Pet. 3:6</a>*</df> </p><p id="st"><trl>kataklyzō</trl> | S <a href="S:G2626"><st>2626</st></a> | GK <gk>2885</gk> </p>	(pass.) to be deluged		kataklyzō	
κατακόπτω	<p id="lx"><lx>κατακόπτω</lx> </p><p id="mf"><mf>cv-4</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to cut</gl> </p><p id="df"><df>to cut, or dash in pieces; to mangle, wound, <a href="B:480 5:5">Mk. 5:5</a>*</df> </p><p id="st"><trl>katakoptō</trl> | S <a href="S:G2629"><st>2629</st></a> | GK <gk>2888</gk> </p>	to cut		katakoptō	
κατάκριμα	<p id="lx"><lx>κατάκριμα, ατος, τό</lx> </p><p id="mf"><mf>n-3c(4)</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>condemnation</gl> </p><p id="df"><df>punishment, condemnation, condemning sentence, <a href="B:520 5:16">Rom. 5:16</a>, <a href="B:520 5:18">18</a>; <a href="B:520 8:1">8:1</a>*</df> </p><p id="st"><trl>katakrima</trl> | S <a href="S:G2631"><st>2631</st></a> | GK <gk>2890</gk> </p>	condemnation		katakrima	
κατακρίνω	<p id="lx"><lx>κατακρίνω</lx> </p><p id="mf"><mf>cv-2d(6)</mf> <fr>18<small>x</small></fr> </p><br/><p id="gl"><gl>to condemn</gl> </p><p id="df"><df>to give judgment against, condemn, <a href="B:470 27:3">Mt. 27:3</a>; <a href="B:500 8:10">Jn. 8:10</a>, <a href="B:500 8:11">11</a>; <br/>to condemn, to place in a guilty light by contrast, <a href="B:470 12:41">Mt. 12:41</a>, <a href="B:470 12:42">42</a>; <a href="B:490 11:31">Lk. 11:31</a>, <a href="B:490 11:32">32</a>; <a href="B:650 11:7">Heb. 11:7</a></df> </p><p id="st"><trl>katakrinō</trl> | S <a href="S:G2632"><st>2632</st></a> | GK <gk>2891</gk> </p>	to condemn		katakrinō	
κατάκρισις	<p id="lx"><lx>κατάκρισις, εως, ἡ</lx> </p><p id="mf"><mf>n-3e(5b)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>condemnation</gl> </p><p id="df"><df>condemnation, <a href="B:540 3:9">2 Cor. 3:9</a>; <br/>censure, <a href="B:540 7:3">2 Cor. 7:3</a>*</df> </p><p id="st"><trl>katakrisis</trl> | S <a href="S:G2633"><st>2633</st></a> | GK <gk>2892</gk> </p>	condemnation		katakrisis	
καταλαλιά	<p id="lx"><lx>καταλαλιά, ας, ἡ</lx> </p><p id="mf"><mf>n-1a</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>slander, defamation, evil speech</gl> </p><p id="df"><df>evil-speaking, detraction, backbiting, slandering, <a href="B:540 12:20">2 Cor. 12:20</a>; <a href="B:670 2:1">1 Pet. 2:1</a>*</df> </p><p id="st"><trl>katalalia</trl> | S <a href="S:G2636"><st>2636</st></a> | GK <gk>2896</gk> </p>	slander		katalalia	
κατάλαλος	<p id="lx"><lx>κατάλαλος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>slanderous, defamatory</gl> </p><p id="df"><df>slanderous; a detractor, slanderer, <a href="B:520 1:30">Rom. 1:30</a>*</df> </p><p id="st"><trl>katalalos</trl> | S <a href="S:G2637"><st>2637</st></a> | GK <gk>2897</gk> </p>	slanderous		katalalos	
κατάλειμμα	<p id="lx"><lx>κατάλειμμα, ατος, τό</lx> </p><p id="mf"><mf>n-3c(4)</mf> <fr>0<small>x</small></fr> </p><br/><p id="gl"><gl>remnant</gl> </p><p id="df"><df></df> </p><p id="st"><trl>kataleimma</trl> | S <a href="S:G2640"><st>2640</st></a> | GK <gk>2900</gk> </p>	remnant		kataleimma	
καταλλαγή	<p id="lx"><lx>καταλλαγή, ῆς, ἡ</lx> </p><p id="mf"><mf>n-1b</mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl>reconciliation</gl> </p><p id="df"><df><ab>pr.</ab> an exchange; reconciliation, restoration to favor, <a href="B:520 5:11">Rom. 5:11</a>; <a href="B:520 11:15">11:15</a>; <a href="B:540 5:18">2 Cor. 5:18</a>, <a href="B:540 5:19">19</a>*</df> </p><p id="st"><trl>katallagē</trl> | S <a href="S:G2643"><st>2643</st></a> | GK <gk>2903</gk> </p>	reconciliation		katallagē	
κατάλοιπος	<p id="lx"><lx>κατάλοιπος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>remaining, left over; <pr>(n.)</pr> remnant, the rest</gl> </p><p id="df"><df>remaining; <el>οἱ κατάλοιποι</el>, the rest, <a href="B:510 15:17">Acts 15:17</a>*</df> </p><p id="st"><trl>kataloipos</trl> | S <a href="S:G2645"><st>2645</st></a> | GK <gk>2905</gk> </p>	remaining		kataloipos	
κατάλυμα	<p id="lx"><lx>κατάλυμα, ατος, τό</lx> </p><p id="mf"><mf>n-3c(4)</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>guest room; inn</gl> </p><p id="df"><df>lodging, inn, <a href="B:490 2:7">Lk. 2:7</a>; <br/>a guest-chamber, <a href="B:480 14:14">Mk. 14:14</a>; <a href="B:490 22:11">Lk. 22:11</a>*</df> </p><p id="st"><trl>katalyma</trl> | S <a href="S:G2646"><st>2646</st></a> | GK <gk>2906</gk> </p>	guest room		katalyma	
καταλύω	<p id="lx"><lx>καταλύω</lx> </p><p id="mf"><mf>cv-1a(4)</mf> <fr>17<small>x</small></fr> </p><br/><p id="gl"><gl><pr>(tr.)</pr> throw down, abolish, destroy; <pr>(intr.)</pr> to be a guest, rest, find lodging</gl> </p><p id="df"><df>to dissolve; to destroy, demolish, overthrow, throw down, <a href="B:470 24:2">Mt. 24:2</a>; <a href="B:470 26:61">26:61</a>; <br/><ab>met.</ab> to nullify, abrogate, <a href="B:470 5:17">Mt. 5:17</a>; <a href="B:510 5:38">Acts 5:38</a>, <a href="B:510 5:39">39</a>; <br/><ab>absol.</ab> to unloose harness, <ab>etc.</ab>, to halt, to stop for the night, lodge, <a href="B:490 9:12">Lk. 9:12</a></df> </p><p id="st"><trl>katalyō</trl> | S <a href="S:G2647"><st>2647</st></a> | GK <gk>2907</gk> </p>	(tr.) throw down		katalyō	
καταμανθάνω	<p id="lx"><lx>καταμανθάνω</lx> </p><p id="mf"><mf>cv-3a(2b)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>notice carefully, consider closely</gl> </p><p id="df"><df>to learn, or observe thoroughly; to consider accurately and diligently, contemplate, <a href="B:470 6:28">Mt. 6:28</a>*</df> </p><p id="st"><trl>katamanthanō</trl> | S <a href="S:G2648"><st>2648</st></a> | GK <gk>2908</gk> </p>	notice carefully		katamanthanō	
καταμαρτυρέω	<p id="lx"><lx>καταμαρτυρέω</lx> </p><p id="mf"><mf>cv-1d(2a)</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>to bring testimony against, bear testimony against</gl> </p><p id="df"><df>to witness, or testify against, <a href="B:470 26:62">Mt. 26:62</a>; <a href="B:470 27:13">27:13</a>; <a href="B:480 14:60">Mk. 14:60</a>*</df> </p><p id="st"><trl>katamartyreō</trl> | S <a href="S:G2649"><st>2649</st></a> | GK <gk>2909</gk> </p>	to bring testimony against		katamartyreō	
καταμόνας	<p id="lx"><lx>καταμόνας</lx> </p><p id="mf"><mf></mf> <fr>0<small>x</small></fr> </p><br/><p id="gl"><gl>in private, alone</gl> </p><p id="df"><df></df> </p><p id="st"><trl>katamonas</trl> | S <a href="S:G2651"><st>2651</st></a> | GK <gk>2911</gk> </p>	in private		katamonas	
καταναλίσκω	<p id="lx"><lx>καταναλίσκω</lx> </p><p id="mf"><mf>cv-5b</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to consume</gl> </p><p id="df"><df>to consume, as fire, <a href="B:650 12:29">Heb. 12:29</a>*</df> </p><p id="st"><trl>katanaliskō</trl> | S <a href="S:G2654"><st>2654</st></a> | GK <gk>2914</gk> </p>	to consume		katanaliskō	
καταναρκάω	<p id="lx"><lx>καταναρκάω</lx> </p><p id="mf"><mf>cv-1d(1a)</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>to burden, be a burden</gl> </p><p id="df"><df><ab>in NT</ab> to be burdensome to the disadvantage of any one, to be a dead weight upon; <ab>by impl.</ab> to be troublesome, burdensome to, in respect of maintenance, <a href="B:540 11:9">2 Cor. 11:9</a>; <a href="B:540 12:13">12:13</a>, <a href="B:540 12:14">14</a>*</df> </p><p id="st"><trl>katanarkaō</trl> | S <a href="S:G2655"><st>2655</st></a> | GK <gk>2915</gk> </p>	to burden		katanarkaō	
κατανάθεμα	<p id="lx"><lx>κατανάθεμα, ματος, τό</lx> </p><p id="mf"><mf>n-3c(4)</mf> <fr>0<small>x</small></fr> </p><br/><p id="gl"><gl>curse</gl> </p><p id="df"><df></df> </p><p id="st"><trl>katanathema</trl> | S <a href="S:G2652"><st>2652</st></a> | GK <gk>2912</gk> </p>	curse		katanathema	
καταναθεματίζω	<p id="lx"><lx>καταναθεματίζω</lx> </p><p id="mf"><mf>cv-2a(1)</mf> <fr>0<small>x</small></fr> </p><br/><p id="gl"><gl>to curse</gl> </p><p id="df"><df></df> </p><p id="st"><trl>katanathematizō</trl> | S <a href="S:G2653"><st>2653</st></a> | GK <gk>2913</gk> </p>	to curse		katanathematizō	
καταγγελεύς	<p id="lx"><lx>καταγγελεύς, έως, ὁ</lx> </p><p id="mf"><mf>n-3e(3)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>advocate, proclaimer</gl> </p><p id="df"><df>one who announces, anything, a proclaimer, publisher, <a href="B:510 17:18">Acts 17:18</a>*</df> </p><p id="st"><trl>katangeleus</trl> | S <a href="S:G2604"><st>2604</st></a> | GK <gk>2858</gk> </p>	advocate		katangeleus	
καταντάω	<p id="lx"><lx>καταντάω</lx> </p><p id="mf"><mf>cv-1d(1a)</mf> <fr>13<small>x</small></fr> </p><br/><p id="gl"><gl>to come to, arrive at; attain, reach</gl> </p><p id="df"><df>to come to, arrive at, <a href="B:510 16:1">Acts 16:1</a>; <a href="B:510 20:15">20:15</a>; <br/>of an epoch, to come upon, <a href="B:530 10:11">1 Cor. 10:11</a>; <br/><ab>met.</ab> to reach, attain to, <a href="B:510 26:7">Acts 26:7</a></df> </p><p id="st"><trl>katantaō</trl> | S <a href="S:G2658"><st>2658</st></a> | GK <gk>2918</gk> </p>	to come to		katantaō	
κατανύσσομαι	<p id="lx"><lx>κατανύσσομαι</lx> </p><p id="mf"><mf>cv-2b</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to be pierced, stabbed</gl> </p><p id="df"><df>to pierce through; to pierce, with compunction and pain of heart, <a href="B:510 2:37">Acts 2:37</a>*</df> </p><p id="st"><trl>katanyssomai</trl> | S <a href="S:G2660"><st>2660</st></a> | GK <gk>2920</gk> </p>	to be pierced		katanyssomai	
