G1	第一個字母
H2914	腫瘤
H2915	塗層
H2916	泥巴
H2917	黏土
H2918	紮營
H2919	露水
H2920	露水
H2921	補釘
H2922	羔羊
H2923	提拉因
H2924	綿羊
H2925	用力投擲
H2926	有屋頂覆蓋
H2927	有蔭影
H2928	提鍊
H2929	達們
H2930	為不潔淨的
H2931	不潔的
H2932	不潔淨
H2933	被禁止
H2934	躲藏
H2935	籃筐
H2936	沾污
H2937	漫遊
H2938	品嘗
H2939	餵食
H2940	品嘗
H2941	判斷
H2942	品嘗
H2943	負載
H2944	被刺穿
H2945	孩童
H2946	延伸
H2947	指距
H2948	指距
H2949	搖晃逗弄
H2950	塗抹上去
H2951	書記
H2952	踏著輕快的碎步
H2953	指甲
H2954	變肥大
H2955	他法
H2956	追逐
H2957	趕走
H2958	早先
H2959	加重擔
H2960	重擔
H2961	新鮮的
H2962	以前
H2963	撕裂
H2964	獵物
H2965	剛剛採的
H2966	被撕裂的肉
H2967	他毗拉人
H2968	期盼
H2969	適合於
H2970	雅撒尼亞
H2971	睚珥
H2972	睚珥人
H2973	愚蠢
H2974	表示意願
H2975	河流
H2976	絕望
H2977	約西亞
H2978	入口
H2979	耶特賴
H2980	尖聲哭叫
H2981	出產
H2982	耶布斯
H2983	耶布斯人
H2984	益轄
H2985	耶賓
H2986	帶來
H2987	帶著
H2988	溪流
H2989	雅八
H2990	流膿的
H2991	以伯蓮
H2992	實行寡婦與亡夫的兄弟成親的婚姻
H2993	丈夫的兄弟
H2994	妯娌
H2995	雅比聶
H2996	雅比尼
H2997	伊比尼雅
H2998	伊比尼雅
H2999	雅博
H3000	耶比利家
H3001	使乾燥
H3002	枯乾的
H3003	雅比
H3004	旱地
H3005	易伯散
H3006	乾地
H3007	大地
H3008	以甲
H3009	耕種
H3010	田野
H3011	約比哈
H3012	以基大利
H3013	痛苦
H3014	擠開
H3015	悲痛
H3016	可怕的
H3017	雅姑珥
H3018	勞累工作
H3019	疲倦
H3020	約利
H3021	辛勞
H3022	賺取
H3023	令人厭煩的
H3024	疲倦的
H3025	害怕
H3026	伊迦爾撒哈杜地
H3027	手
H3028	手
H3029	頌讚
H3030	以大拉
H3031	伊得巴
H3032	擲
H3033	所親愛的
H3034	投
H3035	易多
H3036	雅頓
H3037	押杜亞
H3038	耶杜頓
H3039	親愛的
H3040	耶底大
H3041	耶底底亞
H3042	耶大雅
H3043	耶疊
H3044	益拉
H3045	認識
H3046	知道
H3047	雅大
H3048	耶大雅
H3049	熟悉的靈
H3050	上帝
H3051	給予
H3052	給予
H3053	份額
H3054	變成一個猶太人
H3055	伊胡得
H3056	迦勒家人之一
H3057	猶太女子
H3058	耶戶
H3059	約哈斯
H3060	約阿施
H3061	猶大
H3062	猶太人
H3063	猶大
H3064	猶太人
H3065	猶底
H3066	用猶太人的語言
H3067	猶滴
H3068	耶和華
H3069	耶和華
H3070	耶和華以勒
H3071	耶和華尼西
H3072	用於表示耶路撒冷和彌賽亞的聖名
H3073	耶和華沙龍
H3074	Jehovah-shammah
H3075	約薩拔
H3076	約哈難
H3077	耶何耶大
H3078	約雅斤
H3079	約雅敬
H3080	耶何雅立
H3081	猶甲
H3082	約拿達
H3083	約拿單
H3084	約瑟
H3085	耶何阿達
H3086	約耶但
H3087	約撒答
H3088	約蘭
H3089	約示巴
H3090	約示巴
H3091	約書亞
H3092	約沙法
H3093	驕傲
H3094	耶哈利勒
H3095	寶石
H3096	亞雜
H3097	約押
H3098	約亞
H3099	約哈斯
H3100	約珥
H3101	約阿施
H3102	約伯
H3103	約巴
H3104	公羊
H3105	溪流
H3106	猶八
H3107	約撒拔
H3108	約撒甲
H3109	約哈
H3110	約哈難
H3111	耶何耶大
H3112	約雅斤
H3113	約雅金
H3114	約雅立
H3115	約基別
H3116	猶甲
H3117	日子
H3118	日子
H3119	白天
H3120	雅完
H3121	泥沼
H3122	約拿達
H3123	鴿子
H3124	約拿
H3125	希臘人
H3126	幼苗
H3127	幼苗
H3128	Jonath-elem-recho-kim
H3129	約拿單
H3130	約瑟
H3131	約細斐
H3132	猶拉
H3133	約葉
H3134	約以謝
H3135	約阿施
H3136	約薩達
H3137	約敬
H3138	雨季初的雨
H3139	約拉
H3140	約賴
H3141	約蘭
H3142	于沙•希悉
H3143	約示比
H3144	約沙
H3145	約沙未雅
H3146	約沙法
H3147	約坦
H3148	優越
H3149	耶薛
H3150	耶西雅
H3151	雅悉
H3152	伊斯利亞
H3153	耶撒尼亞
H3154	汗
H3155	伊斯拉人
H3156	伊斯拉希雅
H3157	耶斯列
H3158	耶斯列人
H3159	耶斯列人
H3160	耶戶巴
H3161	被聯合
H3162	聯合
H3163	耶哈多
H3164	雅疊
H3165	耶希底亞
H3166	雅哈悉
H3167	雅哈謝
H3168	以西結
H3169	希西家
H3170	雅希細拉
H3171	耶歇
H3172	耶希伊利
H3173	唯一的
H3174	耶希亞
H3175	等候的
H3176	等待
H3177	雅利
H3178	雅利族
H3179	熱
H3180	雄麆鹿
H3181	雅買
H3182	赤腳
H3183	雅薛
H3184	雅薛族
H3185	雅薛
H3186	延遲
H3187	被列入家譜
H3188	家譜
H3189	雅哈
H3190	美好
H3191	作好
H3192	約提巴
H3193	約巴他
H3194	淤他
H3195	伊突
H3196	酒
H3197	手
H3198	證明
H3199	雅斤
H3200	雅斤族
H3201	有權力
H3202	能夠
H3203	耶可利雅
H3204	耶哥尼雅
H3205	生產
H3206	孩子
H3207	女孩
H3208	孩提時光
H3209	生出來的
H3210	雅倫
H3211	出生的
H3212	去
H3213	哀號
H3214	嚎叫
H3215	嚎叫
H3216	說話急躁
H3217	疤
H3218	某種蝗蟲
H3219	皮包
H3220	海
H3221	海
H3222	意義不明確或
H3223	耶母利
H3224	耶米瑪
H3225	右方
H3226	雅憫
H3227	右方
H3228	雅憫族
H3229	音拉
H3230	雅米勒
H3231	選擇向右
H3232	音拿
H3233	右方
H3234	音那
H3235	換
H3236	音拉
H3237	觸摸
H3238	壓迫
H3239	亞挪
H3240	休息
H3241	雅農
H3242	嫩枝
H3243	哺乳
H3244	大貓頭鷹
H3245	設立
H3246	基礎
H3247	根基
H3248	基礎
H3249	離開的
H3250	挑剔的人
H3251	被澆淋
H3252	亦迦
H3253	伊斯瑪基雅
H3254	加
H3255	加給
H3256	懲戒
H3257	鏟子
H3258	雅比斯
H3259	任命
H3260	易多
H3261	掃到一起
H3262	耶烏利
H3263	耶烏斯
H3264	森林
H3265	睚珥
H3266	耶烏施
H3267	野蠻的
H3268	雅薛
H3269	雅西雅
H3270	雅謝
H3271	蓋上
H3272	建言
H3273	耶利
H3274	耶烏施
H3275	雅干
H3276	獲得
H3277	山羊
H3278	雅億
H3279	雅拉
H3280	母山羊
H3281	雅蘭
H3282	因為
H3283	鴕鳥
H3284	不潔淨的鳥
H3285	雅乃
H3286	疲倦
H3287	衰弱
H3288	疲乏
H3289	勸告
H3290	雅各
H3291	雅哥巴
H3292	亞干
H3293	森林
H3294	雅拉
H3295	蜂巢
H3296	雅雷俄珥金
H3297	耶琳
H3298	雅利西
H3299	雅掃
H3300	雅西業
H3301	伊弗底雅
H3302	漂亮
H3303	美好
H3304	漂亮的
H3305	約帕
H3306	呼吸
H3307	呼吸出的
H3308	美
H3309	雅非亞
H3310	雅弗勒
H3311	押利提人
H3312	耶孚尼
H3313	照耀
H3314	光輝
H3315	雅弗
H3316	耶弗他
H3317	伊弗他伊勒
H3318	前往
H3319	帶出
H3320	將自己放置於
H3321	確定無疑
H3322	安置
H3323	新油
H3324	以斯哈
H3325	以斯哈族
H3326	臥塌
H3327	以撒
H3328	瑣轄
H3329	來自於
H3330	確實的
H3331	展開
H3332	澆灌
H3333	鑄造
H3334	落入困境
H3335	塑造
H3336	形狀
H3337	耶色
H3338	形體
H3339	伊洗利
H3340	耶色族
H3341	點燃
H3342	酒桶
H3343	葉甲薛
H3344	被點燃
H3345	然燒
H3346	燃燒
H3347	約甸
H3348	雅基
H3349	順服
H3350	燃燒
H3351	活物
H3352	捕鳥者
H3353	捕鳥者
H3354	耶古鐵
H3355	約坍
H3356	雅金
H3357	極其珍貴
H3358	榮譽的
H3359	耶加米
H3360	耶加面
H3361	約緬
H3362	約念
H3363	脫臼
H3364	喚醒
H3365	珍視
H3366	價錢
H3367	榮譽
H3368	珍貴的
H3369	設誘餌
H3370	約珊
H3371	約帖
H3372	懼怕
H3373	令人害怕的
H3374	憂慮
H3375	以利穩
H3376	伊利雅
H3377	耶雷布
H3378	耶路巴力
H3379	耶羅波安
H3380	耶路比設
H3381	下
H3382	雅列
H3383	約旦
H3384	射
H3385	耶魯伊勒
H3386	耶羅亞
H3387	綠色的東西
H3388	耶路沙
H3389	耶路撒冷
H3390	耶路撒冷
H3391	月份
H3392	耶拉
H3393	月份
H3394	月亮
H3395	耶羅罕
H3396	耶拉篾
H3397	耶拉篾
H3398	耶哈
H3399	促成
H3400	耶勒
H3401	競爭者
H3402	雅立
H3403	耶利拜
H3404	耶利雅
H3405	耶利哥
H3406	耶利摩
H3407	帷幔
H3408	耶略
H3409	大腿
H3410	大腿
H3411	側邊
H3412	耶末
H3413	耶利買
H3414	耶利米
H3415	發抖
H3416	伊勒毗勒
H3417	吐口水
H3418	綠色
H3419	藥草
H3420	黴菌
H3421	約干
H3422	淺綠的
H3423	占有
H3424	所有物
H3425	財產
H3426	本質
H3427	居住
H3428	耶是比押
H3429	約設巴設
H3430	以實比諾
H3431	益巴
H3432	雅述族
H3433	雅叔比利恆
H3434	雅朔班
H3435	伊施巴
H3436	約施比加沙
H3437	雅述
H3438	亦施瓦
H3439	約朔海
H3440	亦施韋
H3441	亦施韋族
H3442	耶書亞
H3443	耶書亞
H3444	拯救
H3445	空虛
H3446	以撒
H3447	伸出
H3448	耶西
H3449	伊示雅
H3450	耶西篾
H3451	荒涼
H3452	荒野
H3453	年老的
H3454	耶示篩
H3455	安置
H3456	毀壞
H3457	伊施瑪
H3458	以實瑪利
H3459	以實瑪利人
H3460	伊施瑪雅
H3461	伊施米萊
H3462	睡覺
H3463	睡著的
H3464	雅善
H3465	舊的
H3466	耶沙拿
H3467	拯救
H3468	拯救
H3469	以示
H3470	以賽亞
H3471	碧玉
H3472	伊施巴
H3473	伊施班
H3474	平坦的
H3475	耶設
H3476	正直
H3477	筆直的
H3478	以色列
H3479	以色列
H3480	耶薩利拉
H3481	以色列人的
H3482	以色列人的
H3483	正直誠實
H3484	耶書崙
H3485	以薩迦
H3486	上了年紀的
H3487	標明直接受詞或直接受格
H3488	坐下
H3489	針
H3490	孤兒
H3491	搜尋
H3492	雅提珥
H3493	卓越的
H3494	伊提拉
H3495	伊特瑪
H3496	耶提聶
H3497	以提楠
H3498	留下來
H3499	剩餘
H3500	益帖
H3501	以特拉
H3502	豐足
H3503	葉忒羅
H3504	好處
H3505	以帖人
H3506	益蘭
H3507	以特念
H3508	附屬物
H3509	耶帖
H3510	疼痛
H3511	痛苦
H3512	失望
H3513	沉重
H3514	重量
H3515	沉重的
H3516	肝
H3517	沈重
H3518	熄滅
H3519	榮耀
H3520	豐盛
H3521	迦步勒
H3522	迦本
H3523	編織或拼縫在一起的
H3524	巨大的
H3525	腳鐐
H3526	洗
H3527	增多
H3528	已經
H3529	迦巴魯
H3530	距離
H3531	篩子
H3532	小羊
H3533	制服
H3534	腳凳
H3535	母羊羔
H3536	燒窯
H3537	罐子
H3538	虛假的
H3539	寶石
H3540	基大老瑪
H3541	如此
H3542	在此
H3543	逐漸微弱
H3544	黯淡
H3545	變暗
H3546	能夠
H3547	作為祭司
H3548	祭司
H3549	祭司
H3550	祭司的職分
H3551	窗戶
H3552	古巴
H3553	頭盔
H3554	燒
H3555	燃燒
H3556	星
H3557	理解
H3558	金製飾品
H3559	堅定
H3560	均
H3561	糕餅
H3562	歌楠雅
H3563	杯
H3564	火爐
H3565	歌拉珊
H3566	古列
H3567	古列
H3568	古實
H3569	古實或古示
H3570	古示
H3571	古實
H3572	古珊
H3573	古珊利薩田
H3574	興盛繁榮
H3575	古他
H3576	騙人
H3577	謊言
H3578	哥西巴
H3579	米甸人首領蘇珥的女兒
H3580	基悉
H3581	力量
H3582	隱藏
H3583	畫
H3584	欺騙
H3585	說謊
H3586	騙人的
H3587	烙印
H3588	那……
H3589	厄運
H3590	火星
H3591	標槍
H3592	基頓
H3593	攻擊
H3594	龕
H3595	鍋
H3596	壞蛋
H3597	斧頭
H3598	昴星團
H3599	袋子
H3600	烹煮用的爐子
H3601	紡紗杆
H3602	如此
H3603	圓形的
H3604	他連得
H3605	全
H3606	所有的
H3607	限制
H3608	禁錮
H3609	基利押
H3610	兩個種類
H3611	狗
H3612	迦勒
H3613	迦勒以法他
H3614	迦勒人
H3615	實現
H3616	期待
H3617	完成
H3618	新娘
H3619	籠子
H3620	基綠
H3621	基路拜
H3622	基祿
H3623	訂婚
H3624	精力充沛
H3625	迦拉
H3626	各荷西
H3627	物品
H3628	下在牢裡;
H3629	腎
H3630	基連
H3631	湮滅
H3632	全部的
H3633	甲各
H3634	完美
H3635	結束
H3636	基拉
H3637	被羞辱
H3638	基抹
H3639	侮辱
H3640	恥辱
H3641	甲尼
H3642	暈眩
H3643	金罕
H3644	像，當
H3645	基抹
H3646	小茴香
H3647	積蓄
H3648	變溫暖及柔和
H3649	祭司
H3650	黑暗
H3651	所以
H3652	因此
H3653	基部
H3654	蚊蚋
H3655	以稱號稱呼
H3656	干尼
H3657	支撐物
H3658	豎琴
H3659	哥尼雅
H3660	如此
H3661	支撐物
H3662	基拿尼
H3663	基拿尼雅
H3664	收集
H3665	謙卑
H3666	捆
H3667	迦南
H3668	基拿拿
H3669	迦南人
H3670	被置於角落
H3671	翅膀
H3672	基尼烈
H3673	收集
H3674	同僚
H3675	同夥
H3676	的位置
H3677	滿月
H3678	寶座
H3679	迦勒底人
H3680	遮蓋
H3681	覆蓋物
H3682	遮蔽物
H3683	砍下
H3684	傻瓜
H3685	星群
H3686	基失
H3687	愚昧
H3688	行事愚昧
H3689	腰部
H3690	信賴
H3691	基斯流
H3692	基斯倫
H3693	基撒崙
H3694	基蘇律
H3695	迦斯路希人
H3696	吉斯綠‧他泊
H3697	削
H3698	斯佩爾特小麥
H3699	估算
H3700	渴望
H3701	銀子
H3702	銀子
H3703	迦西斐雅
H3704	細繩
H3705	現在
H3706	當下
H3707	苦惱
H3708	憤怒
H3709	手掌
H3710	岩石
H3711	征服
H3712	枝子
H3713	碗
H3714	椽
H3715	少壯獅子
H3716	基非拉
H3717	使加倍
H3718	雙倍
H3719	飢渴
H3720	饑餓
H3721	彎
H3722	遮蓋
H3723	村莊
H3724	生命的代價
H3725	贖罪
H3726	基法‧阿摩尼
H3727	
H3728	使彎曲
H3729	捆綁
H3730	圓球
H3731	迦斐託
H3732	迦斐託人
H3733	簍鞍
H3734	歌珥
H3735	憂傷
H3736	披上外袍
H3737	帽子
H3738	挖
H3739	藉交易而獲得
H3740	筵席
H3741	水池
H3742	基路伯
H3743	基綠
H3744	傳令官
H3745	傳達命令
H3746	基利提人
H3747	基立
H3748	休妻
H3749	祭壇的邊緣
H3750	番紅花
H3751	迦基米施
H3752	甲迦
H3753	單峰
H3754	葡萄園
H3755	照料葡萄園
H3756	迦米
H3757	迦米族
H3758	深紅色
H3759	園地
H3760	迦密
H3761	迦密人
H3762	迦密人
H3763	基蘭
H3764	寶座
H3765	扯下
H3766	鞠躬
H3767	腿
H3768	棉紗或細麻布
H3769	
H3770	肚子
H3771	甲示拿
H3772	砍掉
H3773	橫樑
H3774	基利提人
H3775	綿羊
H3776	母羔羊
H3777	基薛
H3778	迦勒底
H3779	迦勒底人
H3780	飽食而厭膩
H3781	斧頭
H3782	跌倒
H3783	跌倒
H3784	行巫術或魔法
H3785	魔法
H3786	巫師
H3787	有利
H3788	成功
H3789	書寫
H3790	書寫
H3791	寫作
H3792	寫作著述
H3793	印痕
H3794	基提
H3795	搗成的
H3796	牆
H3797	牆
H3798	基提利
H3799	被沾污
H3800	金子
H3801	外袍
H3802	肩膀
H3803	圍繞
H3804	冠冕
H3805	柱頭的冠狀飾物
H3806	敲打
H3807	打
H3808	不
H3809	不
H3810	羅底巴
H3811	厭煩
H3812	利亞
H3813	遮掩
H3814	秘密地
H3815	拉伊勒
H3816	民族
H3817	利烏米族
H3818	羅阿米
H3819	羅路哈瑪
H3820	內在的自我
H3821	心
H3822	利巴勿
H3823	神魂顛倒
H3824	內在的自我
H3825	心
H3826	心
H3827	火焰
H3828	乳香
H3829	利波拿
H3830	衣裳
H3831	衣服
H3832	扔掉
H3833	獅子
H3834	糕餅
H3835	白
H3836	白色的
H3837	拉班
H3838	利巴拿
H3839	楊樹
H3840	舖面
H3841	立拿
H3842	月亮
H3843	瓦
H3844	利巴嫩
H3845	立尼
H3846	立尼族
H3847	打扮
H3848	穿上
H3849	羅革
H3850	羅德
H3851	火燄
H3852	火焰
H3853	利哈比人
H3854	研讀
H3855	拉哈
H3856	憔悴
H3857	燃燒
H3858	火焰
H3859	狼吞虎嚥
H3860	因此
H3861	因此
H3862	同伴
H3863	倘若
H3864	利比亞人
H3865	路德或路德人
H3866	閃的兒子路德的後裔
H3867	結合
H3868	離去
H3869	杏樹
H3870	路斯
H3871	板
H3872	魯希
H3873	哈羅黑
H3874	緊緊包住
H3875	布幔
H3876	羅得
H3877	羅坍
H3878	利未
H3879	利未人
H3880	花環
H3881	利未人
H3882	海怪
H3883	有樓梯或階梯的封閉空間或樓梯間
H3884	如果不
H3885	住宿
H3886	吞
H3887	嘲笑
H3888	揉搓
H3889	拉億
H3890	至
H3891	偏差
H3892	潮濕的
H3893	濕氣
H3894	五臟六腑
H3895	顎
H3896	利希
H3897	舔
H3898	戰鬥
H3899	麵包
H3900	筵席
H3901	爭戰
H3902	拉哈米
H3903	拉幔
H3904	妃嬪
H3905	擠
H3906	壓迫
H3907	低語
H3908	低語
H3909	秘密
H3910	沒藥
H3911	一種蜥蜴
H3912	利都是
H3913	磨利
H3914	花圈
H3915	夜
H3916	夜晚
H3917	在以東荒地上出沒的夜間女鬼名稱
H3918	獅子
H3919	拉億
H3920	捕捉
H3921	捕獲
H3922	利迦
H3923	拉吉
H3924	扣環
H3925	學習
H3926	在
H3927	利慕伊勒
H3928	被教導的
H3929	拉麥
H3930	喉嚨
H3931	嘲弄
H3932	嘲笑
H3933	譏笑的
H3934	嘲弄的
H3935	拉大
H3936	拉但
H3937	說話模糊不清
H3938	貪婪地吞嚥
H3939	茵蔯
H3940	火炬
H3941	拉比多
H3942	在……之前
H3943	扭轉
H3944	嘲諷
H3945	嘲笑者
H3946	拉共
H3947	取
H3948	教學
H3949	利克希
H3950	拾取
H3951	拾穗
H3952	舐食
H3953	奪去
H3954	生長之後
H3955	汁液
H3956	舌頭
H3957	房間
H3958	寶石
H3959	利善
H3960	嚼舌根
H3961	舌頭
H3962	拉沙
H3963	大麥的度量單位
H3964	什麼
H3965	貯藏室
H3966	極度地
H3967	百
H3968	哈米亞
H3969	以百為計算的單位
H3970	渴望
H3971	瑕疵
H3972	任何事物
H3973	渣滓
H3974	光
H3975	有光線的洞穴
H3976	天平
H3977	天秤
H3978	食物
H3979	刀
H3980	燃料
H3981	力量
H3982	話
H3983	話語
H3984	容器
H3985	拒絕
H3986	拒絕
H3987	拒絕
H3988	鄙視
H3989	烤的東西
H3990	黑暗
H3991	深沉的黑暗
H3992	使疼痛
H3993	埋伏
H3994	詛咒
H3995	分開的地方
H3996	入口
H3997	入口
H3998	混亂狀況
H3999	水災
H4000	教導的人
H4001	征服
H4002	水泉
H4003	空虛
H4004	上選之品;
H4005	精選的
H4006	彌伯哈
H4007	期待
H4008	輕率的發言
H4009	信心
H4010	微笑
H4011	建築物
H4012	米本乃
H4013	防禦工事
H4014	米比薩
H4015	逃亡者
H4016	他的私處
H4017	米比衫
H4018	煮東西的地方
H4019	末必
H4020	編織的
H4021	包頭巾
H4022	傑出的
H4023	米吉多
H4024	密奪
H4025	瑪基疊
H4026	塔
H4027	密大伊勒
H4028	麥大迦得
H4029	近伯利恆的一座牧羊人遼望台
H4030	高級上等的東西
H4031	瑪各
H4032	害怕
H4033	寄居之處
H4034	害怕
H4035	害怕
H4036	瑪歌珥•米撒畢
H4037	斧
H4038	鐮刀
H4039	
H4040	卷軸
H4041	意思不明確
H4042	讓與
H4043	盾牌
H4044	掩蓋
H4045	譴責
H4046	屠殺
H4047	抹比押
H4048	丟
H4049	破壞
H4050	鋸
H4051	米磯崙
H4052	壁龕
H4053	鏟子
H4054	共用土地
H4055	測量
H4056	祭壇
H4057	曠野
H4058	測量
H4059	翻來覆去
H4060	測量
H4061	稅金
H4062	狂暴的
H4063	衣服
H4064	生病
H4065	誘惑
H4066	爭吵
H4067	身材
H4068	瑪頓
H4069	為什麼？什麼理由？為何？
H4070	落腳居住的地方
H4071	一堆
H4072	絆跌的理由
H4073	推
H4074	瑪代
H4075	米底亞
H4076	米底亞
H4077	米底亞人
H4078	充分地
H4079	爭鬥
H4080	米甸或米甸人
H4081	密丁
H4082	省份
H4083	行政區
H4084	米甸人
H4085	臼
H4086	瑪得緬
H4087	糞池
H4088	瑪得米那
H4089	麥瑪拿
H4090	爭吵
H4091	米但
H4092	米甸人
H4093	知識
H4094	戳
H4095	陡峭之處
H4096	踏腳或踏板等地方
H4097	研讀
H4098	被打去殼的穀物
H4099	哈米大他
H4100	什麼
H4101	什麼
H4102	徘徊
H4103	騷動
H4104	米戶幔
H4105	米希他別
H4106	迅速的
H4107	行割禮
H4108	前往
H4109	行走
H4110	讚美
H4111	瑪勒列
H4112	擊
H4113	洪水
H4114	傾覆
H4115	枷
H4116	加速
H4117	因付出對等價值而獲得
H4118	急促的
H4119	娶妻的聘禮
H4120	匆促
H4121	瑪哈萊
H4122	瑪黑珥沙拉勒哈施罷斯
H4123	欺騙
H4124	摩押
H4125	指摩押的百姓
H4126	入口
H4127	熔化
H4128	搖動的或可作此意
H4129	親屬
H4130	宗族
H4131	顫抖
H4132	搖晃
H4133	竿
H4134	低微
H4135	行割禮
H4136	前面
H4137	摩拉大
H4138	宗族
H4139	割禮
H4140	摩利
H4141	圍繞
H4142	被翻轉，受包圍
H4143	地基
H4144	根基
H4145	基礎
H4146	根基
H4147	帶子
H4148	管教
H4149	摩西拉或
H4150	指定的地點
H4151	指定的地方
H4152	被指定的城
H4153	摩亞底
H4154	滑倒
H4155	幽暗
H4156	商議
H4157	壓縮
H4158	米法押
H4159	奇事
H4160	擠壓者
H4161	地方
H4162	摩撒
H4163	根源
H4164	壓迫
H4165	鑄造物
H4166	管子
H4167	嘲笑
H4168	燃燒的一堆東西
H4169	爐床
H4170	餌
H4171	變換
H4172	敬畏
H4173	打榖的大鎚
H4174	坡地
H4175	雨
H4176	摩利
H4177	剃刀
H4178	擦亮
H4179	摩利亞
H4180	擁有物
H4181	擁有物
H4182	摩利設迦特
H4183	摩利沙人
H4184	感覺
H4185	離開
H4186	座位
H4187	母示
H4188	母示族
H4189	繩索
H4190	拯救行動
H4191	死
H4192	死亡
H4193	死亡
H4194	死亡
H4195	傑出
H4196	祭壇
H4197	混合
H4198	被吸乾的
H4199	米撒
H4200	穀倉
H4201	門柱
H4202	食物
H4203	食物
H4204	網子
H4205	創傷
H4206	腰帶
H4207	三叉的鍤子
H4208	星座
H4209	目的
H4210	旋律
H4211	修剪枝葉用的刀
H4212	剪燭花的工具
H4213	一些
H4214	乾草叉
H4215	使吹散的
H4216	黃道十二宮
H4217	日出之地
H4218	耕地
H4219	碗
H4220	養肥待宰的動物
H4221	骨髓
H4222	敲打
H4223	打擊
H4224	藏身處
H4225	連接起來的東西
H4226	黏接物
H4227	平盤
H4228	腰帶
H4229	擦去
H4230	畫圓的工具
H4231	城市
H4232	米戶雅利
H4233	瑪哈未人
H4234	舞蹈
H4235	瑪曷
H4236	異象
H4237	光線
H4238	瑪哈秀
H4239	攻城錘的撞擊
H4240	米希大
H4241	生命的維繫與保存
H4242	價錢
H4243	米黑
H4244	瑪拉
H4245	疾病
H4246	跳舞
H4247	洞
H4248	瑪倫
H4249	抹利
H4250	抹利族
H4251	疾病
H4252	刀子
H4253	辮子
H4254	華袍
H4255	班次
H4256	劃分
H4257	麻哈拉
H4258	瑪哈拉
H4259	米何拉人
H4260	似凝乳的
H4261	願望
H4262	合意喜愛的東西
H4263	同情或憐憫的對象
H4264	營地
H4265	瑪哈尼坦
H4266	瑪哈念
H4267	掐死
H4268	避難所
H4269	動物的嘴套
H4270	需要
H4271	瑪西雅
H4272	擊穿
H4273	重傷
H4274	劈開
H4275	一半
H4276	一半
H4277	全然摧毀
H4278	範圍
H4279	明天
H4280	化糞池
H4281	犁頭
H4282	犁頭
H4283	翌日
H4284	思想
H4285	黑暗的地方
H4286	除掉
H4287	瑪哈
H4288	破壞
H4289	火鼎
H4290	強行闖入
H4291	觸及
H4292	掃帚
H4293	屠宰之地
H4294	手杖
H4295	向下的
H4296	靠椅
H4297	曲解
H4298	延伸
H4299	所紡的東西
H4300	金屬棒
H4301	隱藏的財寶
H4302	栽種的一個地方或動作
H4303	可口的美食
H4304	斗篷
H4305	降雨
H4306	雨
H4307	護衛
H4308	瑪特列
H4309	瑪特利
H4310	誰？誰的？誰被？那可能會
H4311	米底巴
H4312	米達
H4313	美耶毗
H4314	米薩合
H4315	最好的
H4316	米迦
H4317	米迦勒
H4318	彌迦
H4319	米該雅
H4320	彌迦
H4321	米迦
H4322	米該亞
H4323	小河
H4324	米甲
H4325	水
H4326	米雅民
H4327	類別
H4328	奠基
H4329	遮蔽用的建築物
H4330	擠壓
H4331	米沙
H4332	米沙利
H4333	米沙利
H4334	平坦之地
H4335	米煞
H4336	米煞
H4337	米沙
H4338	米沙
H4339	平等
H4340	繩索
H4341	痛苦
H4342	使很多
H4343	抹比拿
H4344	末巴奈
H4345	柵欄
H4346	網狀的布料或床罩
H4347	擊打
H4348	被燒的一塊
H4349	固定的或已建立的地方
H4350	用以承接重量並固定位置的底座
H4351	起源
H4352	瑪基
H4353	瑪吉
H4354	瑪吉族
H4355	低下
H4356	畜欄
H4357	完全
H4358	盡善盡美
H4359	完全
H4360	被製造得完美的東西
